"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 22, 2019","102.94","103.08","103.59","102.13","17.08M","-1.58%"
"Jan 18, 2019","104.59","103.77","104.90","102.83","16.43M","1.62%"
"Jan 17, 2019","102.92","102.11","103.50","101.92","14.25M","0.41%"
"Jan 16, 2019","102.50","102.25","103.45","101.80","18.53M","0.81%"
"Jan 15, 2019","101.68","98.89","102.47","98.60","26.50M","0.73%"
"Jan 14, 2019","100.94","98.87","101.36","98.66","21.26M","1.03%"
"Jan 11, 2019","99.91","99.89","100.17","98.95","15.44M","-0.48%"
"Jan 10, 2019","100.39","100.02","100.73","99.27","14.38M","-0.01%"
"Jan 09, 2019","100.40","100.81","101.49","99.93","14.23M","-0.17%"
"Jan 08, 2019","100.57","101.63","101.82","99.55","13.58M","-0.19%"
"Jan 07, 2019","100.76","100.43","101.47","99.71","15.43M","0.07%"
"Jan 04, 2019","100.69","99.11","100.93","98.28","16.94M","3.69%"
"Jan 03, 2019","97.11","98.64","98.89","96.69","16.29M","-2.22%"
"Jan 02, 2019","99.31","95.95","99.78","95.94","15.67M","1.73%"
"Dec 31, 2018","97.62","97.59","98.81","96.77","13.24M","0.82%"
"Dec 28, 2018","96.83","97.95","98.32","96.44","17.96M","-0.22%"
"Dec 27, 2018","97.04","94.82","97.15","93.55","20.30M","1.13%"
"Dec 26, 2018","95.96","92.69","95.96","91.11","22.54M","4.15%"
"Dec 24, 2018","92.14","92.89","94.22","92.14","17.01M","-2.16%"
"Dec 21, 2018","94.17","96.68","98.43","93.69","41.31M","-2.36%"
"Dec 20, 2018","96.45","96.61","98.28","95.69","31.83M","-0.86%"
"Dec 19, 2018","97.29","98.41","100.58","96.60","28.77M","-1.27%"
"Dec 18, 2018","98.54","99.42","100.89","98.12","20.84M","-0.47%"
"Dec 17, 2018","99.01","99.77","100.56","98.44","25.11M","-1.28%"
"Dec 14, 2018","100.29","99.99","101.94","99.86","19.88M","-0.82%"
"Dec 13, 2018","101.12","101.55","101.97","100.67","17.25M","0.10%"
"Dec 12, 2018","101.02","101.66","102.90","100.06","22.62M","0.65%"
"Dec 11, 2018","100.37","103.13","103.66","100.21","16.86M","-0.98%"
"Dec 10, 2018","101.36","102.87","103.49","99.28","23.64M","-1.87%"
"Dec 07, 2018","103.29","105.16","106.98","102.91","19.25M","-1.81%"
"Dec 06, 2018","105.19","105.01","105.36","102.88","27.21M","-1.90%"
"Dec 04, 2018","107.23","111.60","111.60","106.73","23.56M","-4.46%"
"Dec 03, 2018","112.24","112.38","112.89","111.74","16.03M","0.94%"
"Nov 30, 2018","111.19","109.85","111.32","109.58","18.65M","1.03%"
"Nov 29, 2018","110.06","110.27","110.80","109.64","11.14M","-0.79%"
"Nov 28, 2018","110.94","109.80","111.40","108.87","13.98M","1.11%"
"Nov 27, 2018","109.72","108.76","110.03","108.63","9.24M","0.42%"
"Nov 26, 2018","109.26","107.72","109.98","107.45","13.95M","2.45%"
"Nov 23, 2018","106.65","106.74","107.39","106.06","6.49M","-0.92%"
"Nov 21, 2018","107.64","109.03","109.61","107.64","10.62M","-0.75%"
"Nov 20, 2018","108.45","109.78","110.49","107.98","18.94M","-2.15%"
"Nov 19, 2018","110.83","109.96","111.20","109.53","13.99M","0.76%"
"Nov 16, 2018","109.99","109.45","110.76","108.55","13.80M","-0.07%"
"Nov 15, 2018","110.07","108.24","110.08","106.81","19.10M","2.55%"
"Nov 14, 2018","107.33","110.23","110.71","105.98","18.36M","-2.06%"
"Nov 13, 2018","109.59","109.10","111.12","109.10","13.75M","0.59%"
"Nov 12, 2018","108.95","111.42","111.94","108.60","13.28M","-2.10%"
"Nov 09, 2018","111.29","112.23","112.36","110.83","10.43M","-0.97%"
"Nov 08, 2018","112.38","111.01","112.92","111.00","11.66M","0.81%"
"Nov 07, 2018","111.48","110.37","111.73","109.35","12.68M","1.72%"
"Nov 06, 2018","109.60","108.67","109.67","107.76","10.82M","0.47%"
"Nov 05, 2018","109.09","108.61","109.29","108.42","10.28M","0.66%"
"Nov 02, 2018","108.38","109.90","110.81","107.49","19.01M","-0.55%"
"Nov 01, 2018","108.98","109.62","110.22","108.32","13.07M","-0.04%"
"Oct 31, 2018","109.02","108.08","110.48","107.79","20.86M","2.17%"
"Oct 30, 2018","106.70","105.71","106.98","104.86","18.02M","1.76%"
"Oct 29, 2018","104.85","104.46","106.63","103.70","18.45M","1.38%"
"Oct 26, 2018","103.42","104.00","104.56","102.73","19.17M","-1.37%"
"Oct 25, 2018","104.86","104.18","105.90","103.72","17.46M","1.52%"
"Oct 24, 2018","103.29","104.76","105.03","102.91","23.17M","-1.86%"
"Oct 23, 2018","105.25","104.20","106.16","103.70","21.41M","-1.04%"
"Oct 22, 2018","106.36","108.15","108.34","106.11","16.20M","-1.44%"
"Oct 19, 2018","107.91","107.65","109.22","107.27","15.23M","-0.17%"
"Oct 18, 2018","108.09","109.02","109.84","107.81","17.58M","-1.58%"
"Oct 17, 2018","109.83","108.38","110.80","108.23","18.79M","1.11%"
"Oct 16, 2018","108.62","107.16","108.78","106.73","19.30M","2.14%"
"Oct 15, 2018","106.34","107.20","108.85","106.32","18.90M","-0.57%"
"Oct 12, 2018","106.95","110.37","110.83","105.60","32.08M","-1.09%"
"Oct 11, 2018","108.13","110.97","111.47","107.38","33.71M","-3.00%"
"Oct 10, 2018","111.47","114.70","114.95","111.47","23.09M","-2.66%"
"Oct 09, 2018","114.52","114.67","115.03","113.67","14.07M","-0.69%"
"Oct 08, 2018","115.32","114.25","115.78","113.35","14.37M","0.61%"
"Oct 05, 2018","114.62","115.83","116.10","114.02","13.78M","-0.56%"
"Oct 04, 2018","115.27","114.55","116.81","114.21","16.36M","0.20%"
"Oct 03, 2018","115.04","114.94","115.66","114.48","17.14M","0.94%"
"Oct 02, 2018","113.97","113.36","114.12","112.81","13.75M","0.41%"
"Oct 01, 2018","113.50","113.37","114.61","113.04","10.15M","0.58%"
"Sep 28, 2018","112.84","113.65","114.24","112.52","15.82M","-1.47%"
