Date,Price,Open,High,Low,Vol.,Change %
18-Oct-18,6613.00 ,6736.40 ,6778.20 ,6567.50 ,12.53K,-1.84%
17-Oct-18,6737.10 ,6754.20 ,6792.70 ,6681.30 ,8.88K,-0.25%
16-Oct-18,6754.10 ,6739.00 ,6891.80 ,6679.00 ,15.66K,0.18%
15-Oct-18,6742.00 ,6322.73 ,7704.19 ,6300.00 ,85.00K,6.42%
14-Oct-18,6335.20 ,6326.00 ,6399.07 ,6318.50 ,11.23K,0.14%
13-Oct-18,6326.50 ,6288.60 ,6331.40 ,6288.60 ,5.82K,0.53%
12-Oct-18,6293.20 ,6249.00 ,6348.40 ,6223.00 ,10.40K,0.66%
11-Oct-18,6252.00 ,6628.00 ,6628.00 ,6223.80 ,41.61K,-5.70%
10-Oct-18,6630.20 ,6659.70 ,6659.70 ,6529.70 ,13.82K,-0.49%
09-Oct-18,6663.00 ,6679.70 ,6680.60 ,6608.50 ,8.02K,-0.15%
08-Oct-18,6673.20 ,6617.00 ,6718.40 ,6585.90 ,12.70K,1.09%
07-Oct-18,6601.00 ,6595.19 ,6633.70 ,6532.80 ,5.80K,0.14%
06-Oct-18,6592.00 ,6639.90 ,6648.20 ,6564.50 ,5.80K,-0.79%
05-Oct-18,6644.70 ,6594.30 ,6666.90 ,6548.00 ,12.43K,0.98%
04-Oct-18,6580.08 ,6507.90 ,6640.00 ,6499.30 ,11.79K,1.18%
03-Oct-18,6503.20 ,6527.50 ,6552.50 ,6428.10 ,14.57K,-0.46%
02-Oct-18,6533.30 ,6602.00 ,6638.40 ,6514.10 ,12.03K,-1.04%
01-Oct-18,6601.90 ,6625.90 ,6659.60 ,6521.00 ,10.36K,-0.24%
30-Sep-18,6618.10 ,6590.00 ,6656.50 ,6533.30 ,8.49K,0.20%
29-Sep-18,6604.60 ,6627.30 ,6631.20 ,6466.00 ,17.30K,-0.46%
28-Sep-18,6635.10 ,6691.20 ,6825.00 ,6545.10 ,27.89K,-0.86%
27-Sep-18,6692.50 ,6462.40 ,6727.20 ,6440.70 ,18.37K,3.56%
26-Sep-18,6462.39 ,6442.80 ,6552.70 ,6385.80 ,13.81K,0.43%
25-Sep-18,6434.70 ,6585.10 ,6585.10 ,6350.20 ,20.21K,-2.28%
24-Sep-18,6585.00 ,6697.81 ,6721.70 ,6555.10 ,17.76K,-1.86%
23-Sep-18,6710.00 ,6723.10 ,6783.30 ,6664.20 ,8.51K,-0.19%
22-Sep-18,6723.00 ,6789.80 ,6840.00 ,6643.60 ,18.26K,-0.59%
21-Sep-18,6762.70 ,6522.10 ,6790.00 ,6496.00 ,36.99K,4.03%
20-Sep-18,6500.49 ,6392.80 ,6535.00 ,6357.20 ,16.67K,1.71%
19-Sep-18,6390.90 ,6330.80 ,6521.50 ,6112.70 ,29.90K,0.76%
18-Sep-18,6342.76 ,6243.00 ,6384.00 ,6229.20 ,15.93K,1.42%
17-Sep-18,6254.20 ,6506.10 ,6532.80 ,6205.10 ,23.54K,-3.76%
16-Sep-18,6498.50 ,6512.80 ,6517.80 ,6384.50 ,8.73K,-0.23%
15-Sep-18,6513.60 ,6480.10 ,6568.90 ,6473.60 ,8.35K,0.44%
14-Sep-18,6485.00 ,6495.00 ,6593.00 ,6355.60 ,16.37K,0.15%
13-Sep-18,6475.60 ,6334.00 ,6523.40 ,6334.00 ,19.24K,2.27%
12-Sep-18,6332.00 ,6290.90 ,6355.00 ,6203.10 ,16.08K,0.65%
11-Sep-18,6290.80 ,6332.10 ,6397.10 ,6178.10 ,16.61K,-0.27%
10-Sep-18,6308.00 ,6240.00 ,6363.50 ,6233.20 ,14.45K,1.09%
09-Sep-18,6239.90 ,6184.94 ,6427.60 ,6142.20 ,16.46K,0.89%
08-Sep-18,6185.00 ,6404.20 ,6475.10 ,6130.30 ,21.85K,-3.42%
07-Sep-18,6404.10 ,6516.10 ,6532.90 ,6322.80 ,20.74K,-1.71%
06-Sep-18,6515.60 ,6705.00 ,6720.80 ,6310.30 ,53.00K,-2.90%
