"Date","Price","Open","High","Low","Vol.","Change %"
"May 30, 2019","63.61","64.77","65.25","63.25","13.57M","-0.16%"
"May 29, 2019","63.71","63.15","63.83","62.72","13.84M","-0.13%"
"May 28, 2019","63.79","64.09","64.45","63.76","14.73M","-0.93%"
"May 24, 2019","64.39","64.29","64.71","64.06","9.72M","0.77%"
"May 23, 2019","63.90","63.82","63.94","63.08","15.04M","-1.18%"
"May 22, 2019","64.66","65.84","65.92","64.64","12.56M","-2.15%"
"May 21, 2019","66.08","65.50","66.09","65.20","11.05M","1.72%"
"May 20, 2019","64.96","64.75","65.50","64.52","11.61M","-0.17%"
"May 17, 2019","65.07","64.97","65.93","64.89","11.50M","-1.38%"
"May 16, 2019","65.98","65.31","66.39","65.17","10.57M","1.71%"
"May 15, 2019","64.87","64.46","65.22","64.02","14.57M","-0.60%"
"May 14, 2019","65.26","64.62","65.97","64.35","15.10M","1.37%"
"May 13, 2019","64.38","66.13","66.33","63.96","23.49M","-5.18%"
"May 10, 2019","67.90","67.27","68.10","66.53","12.32M","0.40%"
"May 09, 2019","67.63","66.83","67.86","66.43","16.99M","-0.86%"
"May 08, 2019","68.22","67.88","68.85","67.71","9.47M","0.09%"
"May 07, 2019","68.16","69.35","69.50","67.62","17.67M","-3.20%"
"May 06, 2019","70.41","69.05","70.67","68.76","12.00M","-0.37%"
"May 03, 2019","70.67","70.39","70.98","70.00","11.49M","0.44%"
"May 02, 2019","70.36","69.74","70.48","69.48","12.19M","0.57%"
"May 01, 2019","69.96","70.68","71.17","69.74","13.26M","-1.05%"
"Apr 30, 2019","70.70","71.02","71.33","70.22","11.12M","-0.46%"
"Apr 29, 2019","71.03","69.69","71.94","69.58","16.49M","2.19%"
"Apr 26, 2019","69.51","68.90","69.58","68.51","10.69M","1.13%"
"Apr 25, 2019","68.73","68.56","69.17","68.15","8.91M","-0.15%"
"Apr 24, 2019","68.83","68.99","69.22","68.40","9.70M","-0.53%"
"Apr 23, 2019","69.20","68.84","69.30","68.38","13.21M","0.16%"
"Apr 22, 2019","69.09","69.58","69.71","69.01","13.20M","-0.83%"
"Apr 18, 2019","69.67","70.01","70.39","69.62","13.51M","-0.97%"
"Apr 17, 2019","70.35","69.95","70.75","69.56","20.51M","1.50%"
"Apr 16, 2019","69.31","67.50","69.42","67.39","18.64M","2.86%"
"Apr 15, 2019","67.38","67.39","67.78","66.27","19.49M","-0.06%"
"Apr 12, 2019","67.42","67.08","68.31","66.64","19.24M","2.29%"
"Apr 11, 2019","65.91","65.80","66.44","65.31","11.36M","0.60%"
"Apr 10, 2019","65.52","65.48","65.69","64.78","12.29M","0.49%"
"Apr 09, 2019","65.20","65.60","65.60","64.68","10.22M","-1.32%"
"Apr 08, 2019","66.07","65.13","66.09","65.02","10.47M","0.79%"
"Apr 05, 2019","65.55","65.93","66.41","65.19","11.06M","-0.41%"
"Apr 04, 2019","65.82","64.81","66.20","64.81","11.92M","1.17%"
"Apr 03, 2019","65.06","64.99","65.35","64.53","11.56M","0.99%"
"Apr 02, 2019","64.42","64.24","64.86","63.92","9.92M","0.09%"
"Apr 01, 2019","64.36","62.85","64.63","62.82","17.74M","3.44%"
"Mar 29, 2019","62.22","62.33","62.81","61.96","13.41M","0.39%"
"Mar 28, 2019","61.98","60.95","62.00","60.82","12.08M","2.06%"
"Mar 27, 2019","60.73","61.38","61.66","60.72","16.36M","-0.80%"
"Mar 26, 2019","61.22","60.99","61.35","60.53","14.74M","1.48%"
"Mar 25, 2019","60.33","60.98","61.66","60.05","20.90M","-1.07%"
"Mar 22, 2019","60.98","62.98","63.23","60.45","27.53M","-4.58%"
"Mar 21, 2019","63.91","63.67","64.31","62.92","18.64M","-0.61%"
"Mar 20, 2019","64.30","65.26","65.60","64.22","17.49M","-2.03%"
"Mar 19, 2019","65.63","66.46","66.83","65.35","12.72M","-0.46%"
"Mar 18, 2019","65.93","65.21","66.17","65.21","15.60M","1.14%"
"Mar 15, 2019","65.19","64.16","65.27","64.02","37.84M","1.68%"
"Mar 14, 2019","64.11","63.69","64.27","63.42","12.19M","0.72%"
"Mar 13, 2019","63.65","63.14","64.23","63.00","13.78M","1.34%"
"Mar 12, 2019","62.81","62.30","62.94","61.95","14.77M","0.80%"
"Mar 11, 2019","62.31","62.53","62.95","62.18","14.17M","0.40%"
"Mar 08, 2019","62.06","60.96","62.12","60.76","14.30M","0.26%"
"Mar 07, 2019","61.90","62.03","62.12","61.21","15.79M","-0.98%"
"Mar 06, 2019","62.51","62.70","63.07","62.10","12.71M","-0.67%"
"Mar 05, 2019","62.93","63.66","63.66","61.91","18.75M","-1.29%"
